Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5298640,2017-04-27 08:44:04,2017-03-01 13:05:00,4000000,284000000,0,71,146,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005174/SRR5298640,SRX2600800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1500,SRP100928,PRJNA377529,2,377529,SRS2021924,SAMN06469885,simple,9606,Homo sapiens,GSM2516320,,,,,,,no,,,,,GEO,SRA541800,,public,28D8C6C8AF4846D7005A04DC2BE99CAA,E2F3145CB2A4D50345BDF7BB721083AF
SRR5376019,2017-07-17 16:15:21,2017-03-25 12:38:11,6146457,393373248,6146457,64,158,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005250/SRR5376019,SRX2671392,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102433,PRJNA380343,,380343,SRS2070769,SAMN06641499,simple,9606,Homo sapiens,GSM2549387,,,,,,,no,,,,,GEO,SRA548986,,public,BEA7631E5DACDA6F49416D14D18FA25F,AE2677E5D0A35BDE82BE4195D8A66BBB
SRR3750134,2016-07-16 13:27:33,2016-07-11 13:26:46,419977,16538159,0,39,14,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003662/SRR3750134,SRX1903906,BLADDERSC_81,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP078083,PRJNA328174,,328174,SRS1545976,SAMN05366038,simple,9606,Homo sapiens,Normal_cell_6,,,,,female,,no,,,,,,SRA438459,,public,F5358B34F8A01FE4DB094430A56A2AC4,B21A900DF622FDAC34CA4FA78EC49D6E
SRR3192517,2016-03-29 17:51:03,2016-02-28 05:55:29,59152991,5915299100,0,100,3727,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/003117/SRR3192517,SRX1603498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013565,PRJNA30709,,30709,SRS1313332,SAMN04284464,simple,9606,Homo sapiens,ENCODE biosample ENCBS651ADZ,,,,,male,,no,,,,,GEO,SRA358338,,public,F14648E2C5E26278F12C23A1194332E9,6D4A9794C47CF1CA308724C7BADDB22D
SRR5122489,2017-06-28 16:58:18,2016-12-20 16:05:59,9552528,1781076485,8116342,186,875,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005002/SRR5122489,SRX2437635,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095420,PRJNA358237,,358237,SRS1872245,SAMN06167629,simple,9606,Homo sapiens,GSM2434034,,,,,,,no,,,,,GEO,SRA505949,,public,DE8CD1F217B80AF0ECF451212104272C,A9484DE970A52CF56049F589AA3DB8DA
SRR1145636,2014-06-23 15:25:04,2014-01-29 16:20:32,28987729,2840797442,28987729,98,1884,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/001118/SRR1145636,SRX450810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035883,PRJNA236463,,236463,SRS544198,SAMN02597066,simple,9606,Homo sapiens,GSM1314708,,,,,,,no,,,,,GEO,SRA129369,,public,B3774A95CF3DADBCD560A666716D9FA4,D7B63872C1474618EC6081F6EED48228
SRR2980269,2016-08-09 15:48:27,2015-12-07 19:46:29,12133152,1237581504,12133152,102,611,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002910/SRR2980269,SRX1469844,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067090,PRJNA305307,2,305307,SRS1196224,SAMN04324176,simple,9606,Homo sapiens,GSM1967491,,,,,,,no,,,,,GEO,SRA315494,,public,3BD8AD3850B6D0D2514219FF5609CEFE,75A44355555E7E376F95CC4CF2058C4B
ERR1630324,2016-09-30 21:40:25,2016-10-05 22:06:09,6861,295023,0,43,0,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1630/ERR1630324,ERX1700657,HP1502401_J13_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1348781,SAMEA4437332,simple,9606,Homo sapiens,SAMEA4437332,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,F52DF1E99DB1D408AC92D047F11091D5,087DD64512E9DF02EB79FDE856B055E6
SRR5145248,2017-04-20 00:00:20,2017-01-04 16:28:29,39400741,7880148200,39400741,200,5023,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005024/SRR5145248,SRX2463605,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092075,PRJNA350562,2,350562,SRS1896135,SAMN06203893,simple,9606,Homo sapiens,GSM2445478,,,,,,,no,,,,,GEO,SRA486956,,public,901B71C31481D042BC241009DFCCDFA9,B8AD4A11895314B147FCF60B89D74C06
SRR397180,2012-11-09 00:00:00,2012-08-11 16:36:35,1269421,265308989,1269421,209,154,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000387/SRR397180,SRX114835,A04412,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010181,PRJNA274775,,274775,SRS285200,SAMN00771155,simple,9606,Homo sapiens,A04412,,,,,,,no,,,,,BCCAGSC,SRA049094,,public,34CCFD93658596309E21EF47BB749EBF,CE3DBED21E74F35C2832D614A6079431
SRR5067975,2017-06-20 16:29:38,2016-12-02 01:03:15,5385853,269292650,0,50,100,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/004949/SRR5067975,SRX2388141,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP094414,PRJNA355638,,355638,SRS1830041,SAMN06092919,simple,9606,Homo sapiens,GSM2411346,,,,,,,no,,,,,GEO,SRA500332,,public,4F410DF9C87B7806C8EDCFE0BDC49E0F,FF50BA1C9D27D89E19C16BCC542FED9E
SRR4026603,2017-04-14 13:08:06,2016-08-12 17:16:49,20132872,2013287200,0,100,1195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003932/SRR4026603,SRX2018562,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP081577,PRJNA338802,2,338802,SRS1614461,SAMN05571224,simple,9606,Homo sapiens,GSM2277221,,,,,,,no,,,,,GEO,SRA452014,,public,B4997D0E1B6C7DEAEAC171FFC7A6EF19,FB2174F0A7348B783F4CB64516922828
SRR1576485,2015-07-16 16:20:13,2014-09-16 20:42:01,27691010,4209033520,27691010,152,2956,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/001539/SRR1576485,SRX702186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP047194,PRJNA261255,2,261255,SRS702050,SAMN03070015,simple,9606,Homo sapiens,GSM1505836,,,,,,,no,,,,,GEO,SRA184808,,public,F18BAF2B5397D4F8AE992A2664D117B1,194BB1F6F7765660BA74E098214B09D9
SRR1610932,2015-04-09 14:31:49,2014-10-13 23:46:45,46535254,6181467524,0,132,2831,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001573/SRR1610932,SRX731405,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048858,PRJNA263687,,263687,SRS720532,SAMN03105193,simple,9606,Homo sapiens,1065P-R,,,,,female,,no,,,,,MD ANDERSON CANCER CENTER,SRA189403,,public,35B5635A5DCF2AFED1F4E9CC131D5618,00A8EED78BDEA298F4D6B593F16573E4
SRR5041456,2017-02-13 15:45:15,2016-11-21 11:50:12,534578,15502762,0,29,7,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004923/SRR5041456,SRX2364592,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP081477,PRJNA338759,2,338759,SRS1811719,SAMN06044402,simple,9606,Homo sapiens,GSM2398084,,,,,,,no,,,,,GEO,SRA451818,,public,CF9836F6C9F000518E970C5E67CE7908,19132E8B9D1F562D471001BD7B2E303D
SRR5374200,2017-06-22 00:01:38,2017-03-25 12:14:12,932103,186420600,932103,200,91,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005248/SRR5374200,SRX2669576,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102427,PRJNA380268,2,380268,SRS2068938,SAMN06639005,simple,9606,Homo sapiens,GSM2547590,,,,,,,no,,,,,GEO,SRA548980,,public,217988C4A0F465CF0819245B8AA94FF5,42D7F34995B675C3B94852A39680E4EF
SRR2930948,2016-11-08 16:48:10,2015-11-20 02:17:19,33290077,5060091704,33290077,152,3327,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002862/SRR2930948,SRX1424673,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP065951,PRJNA301565,,301565,SRS1156995,SAMN04252066,simple,9606,Homo sapiens,GSM1933865,,,,,,,no,,,,,GEO,SRA310450,,public,F6B5BC7B3D28F58384A53A250C11822B,5D2076A70913482789CC77091C97EEC1
SRR3617601,2016-11-14 13:22:38,2016-06-13 14:33:59,4055807,305354376,0,75,141,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003532/SRR3617601,SRX1814020,1st-C46_S56,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075970,PRJNA323853,,323853,SRS1476978,SAMN05191004,simple,9606,Homo sapiens,1st-C46_S56,,,,,male,,no,,,,,,SRA430378,,public,40E9FBD0EE2D7C829E0C03CDFADEBAE0,2ADD2CA0D32752D2FC6602DBE0F1FD59
SRR5137919,2017-01-07 21:21:51,2017-01-02 21:19:04,30407996,1520399800,0,50,523,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005017/SRR5137919,SRX2457207,21324,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095910,PRJNA358255,,358255,SRS1890446,SAMN06168488,simple,9606,Homo sapiens,21324,,,,,male,,no,,,,,,SRA517597,,public,D4FC7FEC4D60326936A26EA009270264,20A91AC20C49D084B845FEA949E61113
SRR4050576,2017-01-19 16:24:32,2016-08-23 18:30:39,1191481,297004165,1190744,249,99,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003955/SRR4050576,SRX2040157,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1633588,SAMN05608167,simple,9606,Homo sapiens,GSM2288921,,,,,,,no,,,,,GEO,SRA314130,,public,430741D66FEE618BAA768B4506CFB9EC,986A2DEB8F6E9B9749D6EFB6455C04AA
SRR2978792,2016-07-22 17:04:23,2015-12-07 15:39:47,1689986,86189286,0,51,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/002908/SRR2978792,SRX1468381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193403,SAMN04322880,simple,9606,Homo sapiens,GSM1966103,,,,,,,no,,,,,GEO,SRA315327,,public,7DF8BB98197841574A55D35D3392C0D9,160EB4E5ABECCE14D4B24F41FFE7607C
SRR4250313,2016-09-30 15:56:31,2016-09-16 11:31:16,543536,54353600,543536,100,23,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004150/SRR4250313,SRX2170314,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090061,PRJNA343288,,343288,SRS1697990,SAMN05779234,simple,9606,Homo sapiens,GSM2316532,,,,,,,no,,,,,GEO,SRA472738,,public,4BAEF04D08E5D71C2E7DE280657955BC,818DC4A3AA957115E57D2DDF810EE1E6
SRR2963742,2017-01-19 16:24:32,2015-11-30 12:08:41,191146,38229200,191146,200,23,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002894/SRR2963742,SRX1454189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182381,SAMN04299998,simple,9606,Homo sapiens,GSM1955981,,,,,,,no,,,,,GEO,SRA314130,,public,F1C7A6923CFE3511A1B70AB4CAF22958,C07655F421602FF0B1AA5FD797D7FF7E
SRR2964413,2017-01-19 16:24:32,2015-11-30 12:51:14,1235461,247092200,1235461,200,148,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002894/SRR2964413,SRX1454477,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182093,SAMN04300106,simple,9606,Homo sapiens,GSM1956269,,,,,,,no,,,,,GEO,SRA314130,,public,40A80DA5993A50B0216019179DC4C4AE,1EDDED8705F021DA911138FABB102E29
SRR3542892,2016-08-31 16:14:25,2016-05-18 17:50:12,2764895,138244750,0,50,95,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003459/SRR3542892,SRX1774192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075377,PRJNA322072,2,322072,SRS1445939,SAMN05013536,simple,9606,Homo sapiens,GSM2159547,,,,,,,no,,,,,GEO,SRA426887,,public,18B2F03759263E23BA7275B8612EA0ED,F1A46CA35AE7D3D89CC0F27820AE5961
SRR5525430,2017-05-12 16:28:12,2017-05-10 11:54:33,2363887,472777400,2363887,200,249,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005395/SRR5525430,SRX2794905,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP106788,PRJNA386155,,386155,SRS2176034,SAMN06926985,simple,9606,Homo sapiens,GSM2610818,,,,,,,no,,,,,GEO,SRA560999,,public,5B2D0781D753397F7FA10A8C5314C0CC,E721B3A5D37DEA8A3F4B48DBB3F7F63A
SRR3534435,2016-09-06 15:49:11,2016-05-17 12:50:08,1220515,122051500,0,100,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003451/SRR3534435,SRX1768909,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075248,PRJNA321741,2,321741,SRS1441583,SAMN05003132,simple,9606,Homo sapiens,GSM2154256,,,,,,,no,,,,,GEO,SRA426370,,public,976A2941B2D9F959820669DE4084D6FB,328E7011CBA7A58E2C18825C190D63D3
ERR1673203,2016-10-06 09:52:10,2016-10-06 12:31:43,523941,130985250,523941,250,36,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1673/ERR1673203,ERX1743255,17433101,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1290555,SAMEA4379106,simple,9606,Homo sapiens,SAMEA4379106,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA716386,,public,0120C0379AFCAB87D78CF3F2BCD00E91,764BA5D964202BD2E6FC63EB13750168
SRR4249129,2016-09-30 15:56:21,2016-09-15 19:29:15,1766758,127206576,1766758,72,53,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4249129,SRX2169175,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1697072,SAMN05778453,simple,9606,Homo sapiens,GSM2313975,,,,,,,no,,,,,GEO,SRA472324,,public,1649E1BBEA9428DF7434EC2137567836,C7C6E1A1DB1246CDD03D4D7285F8BABD
SRR2964324,2017-01-19 16:24:32,2015-11-30 13:17:41,360893,72178600,360893,200,44,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002894/SRR2964324,SRX1454447,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182124,SAMN04300166,simple,9606,Homo sapiens,GSM1956239,,,,,,,no,,,,,GEO,SRA314130,,public,9F01C034F8D1636455DBD09997D479BA,C633C9C5C52EB7450C9C4306819FE313
SRR1168276,2014-03-21 13:03:14,2014-02-12 10:45:07,94592,28414287,94592,300,16,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/001140/SRR1168276,SRX469982,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP037722,PRJNA238040,2,238040,SRS557214,SAMN02640623,simple,9606,Homo sapiens,GSM1326581,,,,,,,no,,,,,GEO,SRA139518,,public,B4D7A79E5864C34A8C3C1751B25BF3E8,C8F8855BA1AD8561127B98235F0235C5
SRR1560216,2016-08-15 16:26:08,2014-08-27 12:58:36,26295574,5311705948,26295574,202,3235,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/001523/SRR1560216,SRX688668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045823,PRJNA259642,,259642,SRS691230,SAMN03009967,simple,9606,Homo sapiens,GSM1489604,,,,,,,no,,,,,GEO,SRA180432,,public,F6EC8427441002539DBD0DAE9DE84149,BCBB42762CE72EF640F06E059269912C
SRR517615,2012-10-03 21:37:53,2012-07-03 14:51:26,7616399,456983940,0,60,256,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/000505/SRR517615,SRX157311,GSM955424: Human_T0_RNA_seq,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013984,PRJNA169916,2,169916,SRS348154,SAMN01085217,simple,9606,Homo sapiens,GSM955424,,,,,,,no,,,,,GEO,SRA055366,,public,706BADC54C45A81196A9DF47499FCDC6,93C81D6DE2F15EBE2FA159F1E6A299FD
SRR949038,2014-01-22 00:00:00,2013-08-15 02:10:47,50686801,4772718776,46715623,94,2404,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000926/SRR949038,SRX332579,C4_poly40,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP028530,PRJNA214026,,214026,SRS467588,SAMN02299548,simple,9606,Homo sapiens,C4-4,,,,,,,no,,,,,FHCRC-GL,SRA096542,,public,EC4A3CF2459FADED0109924CA8621192,946FFCDB1422E3880A3EB4BD254569D0
SRR5314059,2017-06-06 00:01:18,2017-03-06 08:22:18,7580584,1128157000,7580584,148,464,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005189/SRR5314059,SRX2613762,IG-044_P18,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP101418,PRJNA378161,,378161,SRS2024346,SAMN06480713,simple,9606,Homo sapiens,IG-044_P18,,,,,female,,no,,,,,,SRA542915,,public,991537698AC00A48C74AF5155AE26892,639541759883B9F384346096321DAD04
SRR2071366,2015-07-02 21:18:09,2015-07-02 21:09:36,47779406,8962166350,47779406,187,5889,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002022/SRR2071366,SRX683813,R3763_DLPFC_polyA_RNAseq_total,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045638,PRJNA245228,,245228,SRS686983,SAMN02999538,simple,9606,Homo sapiens,R3763_DLPFC,,,,,female,,no,,,,,,SRA159005,,public,3F784496A32BDA26484B201F13F05BC5,A62715554C07A7FFB7D92F081376F9E5
SRR3192450,2016-03-29 18:04:11,2016-02-28 08:12:27,69142312,13966747024,69142312,202,8659,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/003117/SRR3192450,SRX1603433,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013565,PRJNA30709,,30709,SRS1313278,SAMN04284309,simple,9606,Homo sapiens,ENCODE biosample ENCBS073RNA,,,,,female,,no,,,,,GEO,SRA358304,,public,399BC7B61A6F3001CBF29D091CD150CE,3B932F773B0B04075CF1E2E6BFA7E020
SRR772691,2013-04-01 15:32:09,2013-03-14 09:41:09,6117904,305895200,0,50,258,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/000754/SRR772691,SRX249288,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019272,PRJNA193159,2,193159,SRS401377,SAMN01978216,simple,9606,Homo sapiens,GSM1098389,,,,,,,no,,,,,GEO,SRA068968,,public,7C0C1C5A7A8B4762E1121658F6E4459B,4CCA5B518364278F1466AEF509B901F9
ERR315468,2013-12-12 01:51:12,2013-12-06 21:39:19,12164943,2457318486,12164943,202,1946,,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR315/ERR315468,ERX288476,V23,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,356,0,ILLUMINA,Illumina HiSeq 2000,ERP003613,PRJEB4337,,231263,ERS326934,SAMEA2145774,simple,9606,Homo sapiens,E-MTAB-1733:kidney_c,,,,,,,no,,,,,"SCIENCE FOR LIFE LABORATORY, STOCKHOLM, SWEDEN",ERA240568,,public,C52EFEA3E96977EACE206AAF96100F38,F90D0207A8D6A1C325167B40C6A887BC
SRR5676758,2017-07-31 16:21:11,2017-06-13 13:31:49,2188811,281504859,2188811,128,105,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005543/SRR5676758,SRX2912258,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP109040,PRJNA390180,2,390180,SRS2278554,SAMN07223932,simple,9606,Homo sapiens,GSM2665729,,,,,,,no,,,,,GEO,SRA573672,,public,5CA1055B9AE38957AB50F367B3DE2D00,75AC02DD649B7E176D89C43684727A40
SRR1551041,2015-01-07 16:59:14,2014-08-14 14:13:31,19574886,1957488600,19574886,100,1132,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/001514/SRR1551041,SRX680601,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiScanSQ,SRP045500,PRJNA258216,2,258216,SRS684280,SAMN02990259,simple,9606,Homo sapiens,GSM1479493,,,,,,,no,,,,,GEO,SRA179316,,public,13299227BEEA08EA893F6AF59C2D06DA,F3D72E5075E12E098BBEF5B49EE92912
SRR3392374,2016-09-28 16:33:26,2016-04-15 12:36:40,35684165,2711996540,0,76,1417,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003312/SRR3392374,SRX1707760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP073375,PRJNA318622,2,318622,SRS1399034,SAMN04858686,simple,9606,Homo sapiens,GSM2124715,,,,,,,no,,,,,GEO,SRA412502,,public,1B79E38B975C02D69413235F42C26C3A,9B6D98CB02BD11386DD4FD9114014DF3
SRR3356086,2016-07-20 09:57:24,2016-04-11 12:52:26,1034847,52777197,0,51,20,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003277/SRR3356086,SRX1689927,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073103,PRJNA318019,2,318019,SRS1384175,SAMN04632409,simple,9606,Homo sapiens,GSM2113435,,,,,,,no,,,,,GEO,SRA409028,,public,86EC54DDCD77E87DECF865835EB2883B,479ECA30804C018BF53BE26C014F28A8
ERR1096843,2016-05-20 18:20:15,2016-05-20 19:16:50,3612739,184249689,0,51,174,,https://sra-download.ncbi.nlm.nih.gov/traces/era15/ERR/ERR1096/ERR1096843,ERX1176377,KiCube_Library_LMTK3_FGF1_R1,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012914,PRJEB11517,,322272,ERS944366,SAMEA3637217,simple,9606,Homo sapiens,KiCube_Sample_LMTK3_FGF1_R1,,,,,,,no,,,,,"CE-M-M-, RESEARCH CENTER FOR MOLECULAR MEDICINE OF THE AUSTRIAN ACADEMY OF SCIENCES",ERA526606,,public,7F080C4A9620EA1B5C5B5812F62ED34A,BC932565B7EC48925CD4F267C99FFC00
SRR4163078,2016-09-27 15:45:13,2016-09-05 11:09:34,31349408,6207182784,31349408,198,3737,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004065/SRR4163078,SRX2135865,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086078,PRJNA341833,2,341833,SRS1670121,SAMN05729549,simple,9606,Homo sapiens,GSM2302091,,,,,,,no,,,,,GEO,SRA461928,,public,762D7BEC5135CD7E18EF6C712445A183,A86F2515FE061C63323CC62AF97003A9
SRR1535514,2015-07-21 00:02:26,2014-08-05 01:43:48,11295634,2213944264,11295634,196,1500,,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/001499/SRR1535514,SRX668699,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045207,PRJNA253521,,253521,SRS673062,SAMN02950771,simple,9606,Homo sapiens,C12-13S2 (II-4),,,,,female,,no,,,,,WEILL CORNELL MEDICAL COLLEGE IN QATAR,SRA176092,,public,D7FABDC7EB1B5DCCA73403A421D708E7,DDC5D508965136C2FCC1FE6CBB3CC938
SRR5606058,2017-05-29 16:30:12,2017-05-25 17:35:38,29464,1325880,0,45,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005474/SRR5606058,SRX2858593,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP108076,PRJNA388108,,388108,SRS2229280,SAMN07169527,simple,9606,Homo sapiens,GSM2641362,,,,,,,no,,,,,GEO,SRA566776,,public,A9C3E7A9FCC91A8B3A15FAC240D315D2,78AF7FD579CFADD2D57A69B3B4120EF2
